Wall time,Step,Value
1707972741.839338,9152,-0.16200663149356842
1707972783.8096244,9190,-0.1599486917257309
1707972798.182427,9203,-0.1511726975440979
1707972808.0715868,9212,-0.15603068470954895
1707972819.1406841,9222,-0.1736937165260315
1707972823.6610022,9226,-0.16111522912979126
1707972852.6332939,9252,-0.15031798183918
1707972896.3399427,9291,-0.1594809591770172
1707972909.600117,9303,-0.15855014324188232
1707972911.7820272,9305,-0.15640860795974731
1707972919.4683928,9312,-0.155111163854599
1707972936.205841,9327,-0.14781594276428223
1707972956.0158167,9345,-0.15166862308979034
1707972971.5671427,9359,-0.1557656228542328
1707972978.232325,9365,-0.14057838916778564
1707972985.9801183,9372,-0.14856621623039246
1707972991.373396,9377,-0.15908652544021606
1707973002.273073,9387,-0.14851044118404388
1707973064.7114303,9443,-0.15783238410949707
1707973078.905196,9456,-0.16186943650245667
1707973113.9892197,9488,-0.15071985125541687
1707973116.166675,9490,-0.14793765544891357
1707973169.4583473,9538,-0.16524659097194672
1707973179.291693,9547,-0.16078829765319824
1707973189.3258486,9556,-0.15702930092811584
1707973200.7035348,9566,-0.14742280542850494
1707973231.4111323,9593,-0.14349322021007538
1707973246.9446812,9607,-0.15018057823181152
1707973317.8781466,9671,-0.15029287338256836
1707973318.9635067,9672,-0.16283303499221802
1707973341.1790092,9692,-0.15610425174236298
1707973354.5384314,9704,-0.14751744270324707
1707973363.4935346,9712,-0.13981154561042786
1707973390.299955,9736,-0.16146230697631836
1707973409.5167918,9753,-0.146149680018425
1707973410.6293867,9754,-0.1496155560016632
1707973430.5884964,9772,-0.14703324437141418
1707973476.0838718,9813,-0.15316931903362274
1707973488.1409087,9824,-0.15237846970558167
1707973502.431412,9837,-0.13837569952011108
1707973517.1206083,9850,-0.15623065829277039
1707973535.8296006,9867,-0.15504048764705658
1707973565.687197,9894,-0.15568116307258606
1707973576.80701,9904,-0.1518392264842987
1707973590.1394897,9916,-0.14653542637825012
1707973591.2555044,9917,-0.1601008176803589
1707973625.6446643,9948,-0.15089461207389832
1707973626.786872,9949,-0.14804607629776
1707973627.8833938,9950,-0.1504746675491333
1707973639.1208534,9960,-0.15066760778427124
1707973653.4919648,9973,-0.14478039741516113
1707973660.0575356,9979,-0.1571435034275055
1707973669.146446,9987,-0.15675245225429535
1707973675.8156843,9993,-0.1604403555393219
1707973753.9606264,10063,-0.1555561125278473
1707973784.027586,10090,-0.15494900941848755
1707973818.4342265,10121,-0.14584073424339294
1707973824.1260126,10126,-0.13944490253925323
1707973837.269367,10138,-0.1554248034954071
1707973895.8356702,10191,-0.15163050591945648
1707973914.6765876,10208,-0.15808162093162537
1707973922.410107,10215,-0.15655550360679626
1707973981.9903376,10269,-0.14866726100444794
1707973994.1812708,10280,-0.1523624062538147
1707974062.1550815,10342,-0.15656256675720215
1707974065.420353,10345,-0.15107861161231995
1707974066.5504034,10346,-0.15000739693641663
1707974120.694401,10395,-0.14572839438915253
1707974175.7894878,10445,-0.14325281977653503
1707974182.2733285,10451,-0.15920110046863556
1707974183.3789973,10452,-0.15754996240139008
1707974189.9900613,10458,-0.16004687547683716
1707974237.4515448,10501,-0.14485305547714233
1707974256.347864,10518,-0.14750419557094574
1707974293.1950939,10551,-0.14287498593330383
1707974304.1944137,10561,-0.14767855405807495
1707974317.6654496,10573,-0.1560731828212738
1707974343.2017455,10596,-0.1533445119857788
1707974363.3304543,10614,-0.15423862636089325
1707974384.1482892,10633,-0.15224719047546387
1707974395.3464897,10643,-0.15295636653900146
1707974397.5521064,10645,-0.15628711879253387
